"Accession","InterPro ID","InterPro Name","Name"
"WP_112124368.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR000326', 'IPR000326', 'IPR036938']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-P_Acid_Pase_2/haloperoxidase-P_Acid_Pase_2/haloperoxidase-P_Acid_Pase_2/haloperoxi_sf","['PAP2_like', 'Phosphatidic acid phosphatase type 2/haloperoxidase', 'SPHINGOSINE-1-PHOSPHATE PHOSPHOHYDROLASE', 'unknown', 'unknown', 'unknown', 'Non cytoplasmic domain', 'Transmembrane region', 'Transmembrane region', 'Transmembrane region', 'Non cytoplasmic domain', 'Transmembrane region', 'Transmembrane region', 'Cytoplasmic domain', 'Cytoplasmic domain', 'Cytoplasmic domain', 'Non cytoplasmic domain', 'PAP2', 'acid_phosph_2', 'Acid phosphatase/Vanadium-dependent haloperoxidase']"
"WP_112181071.1","[nan, 'IPR000326', 'IPR016119', 'IPR036938', 'IPR052559']","Unintegrated-P_Acid_Pase_2/haloperoxidase-Br/Cl_peroxidase_C-P_Acid_Pase_2/haloperoxi_sf-V-haloperoxidase","['PAP2_haloperoxidase', 'PAP2', nan, 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'PEROXIDASE-RELATED']"
"WP_112475808.1","['IPR016032', 'IPR036388', 'IPR051797']","Sig_transdc_resp-reg_C-effctor-WH-like_DNA-bd_sf-TrmB-like","['C-terminal effector domain of the bipartite response regulators', nan, 'HTH-TYPE TRANSCRIPTIONAL REGULATOR TRMBL2']"
"WP_113692523.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR036938', 'IPR052559']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-P_Acid_Pase_2/haloperoxi_sf-V-haloperoxidase","['PAP2_haloperoxidase', nan, 'SignalP-TM', 'unknown', 'SignalP-noTM', 'SignalP-noTM', 'Non cytoplasmic domain', 'Signal Peptide', 'Signal peptide H-region', 'Signal peptide C-region', 'Signal peptide N-region', 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'PEROXIDASE-RELATED']"
"WP_114920097.1","[nan, nan, nan, 'IPR016119', 'IPR036938', 'IPR052559']","Unintegrated-Unintegrated-Unintegrated-Br/Cl_peroxidase_C-P_Acid_Pase_2/haloperoxi_sf-V-haloperoxidase","['disorder_prediction', 'disorder_prediction', 'disorder_prediction', nan, 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'PEROXIDASE-RELATED']"
"WP_115783597.1","[nan, nan, nan, nan, nan, nan, nan, nan, 'IPR004136', 'IPR013785']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-NMO-Aldolase_TIM","['NITRONATE MONOOXYGENASE-RELATED', 'NMO', 'Inosine monophosphate dehydrogenase (IMPDH)', 'Non cytoplasmic domain', 'Signal Peptide', 'Signal peptide C-region', 'Signal peptide H-region', 'Signal peptide N-region', 'NPD_like', 'Aldolase class I']"
"WP_117870601.1","['IPR016119', 'IPR036938', 'IPR052559']","Br/Cl_peroxidase_C-P_Acid_Pase_2/haloperoxi_sf-V-haloperoxidase","[nan, 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'PEROXIDASE-RELATED']"
"WP_118070490.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR006311', 'IPR036938', 'IPR052559']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-TAT_signal-P_Acid_Pase_2/haloperoxi_sf-V-haloperoxidase","['PAP2_haloperoxidase', nan, 'SignalP-TM', 'SignalP-noTM', 'SignalP-noTM', 'Non cytoplasmic domain', 'Signal Peptide', 'Signal peptide N-region', 'Signal peptide H-region', 'Signal peptide C-region', 'TAT', 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'PEROXIDASE-RELATED']"
"WP_121064810.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR011519', 'IPR013517', 'IPR016119', 'IPR026444', 'IPR026444', 'IPR027039', 'IPR028994', 'IPR036938', 'IPR049283']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-UnbV_ASPIC-FG-GAP-Br/Cl_peroxidase_C-Secre_tail-Secre_tail-Crtac1-Integrin_alpha_N-P_Acid_Pase_2/haloperoxi_sf-DUF6851","['PAP2_haloperoxidase', 'unknown', 'SignalP-TM', 'SignalP-TM', 'Non cytoplasmic domain', 'Signal Peptide', 'Signal peptide H-region', 'Signal peptide N-region', 'Signal peptide C-region', 'UnbV_ASPIC', 'FG-GAP_3', nan, 'Por_Secre_tail', 'Por_Secre_tail', 'CARTILAGE ACIDIC PROTEIN 1', 'Integrin alpha N-terminal domain', 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'DUF6851']"
"WP_125503293.1","[nan, nan, nan, nan, nan, nan, nan, 'IPR016119', 'IPR036938', 'IPR049283', 'IPR052559', 'IPR055161']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Br/Cl_peroxidase_C-P_Acid_Pase_2/haloperoxi_sf-DUF6851-V-haloperoxidase-NapH1-like_2nd","['SignalP-noTM', 'SignalP-TM', 'Non cytoplasmic domain', 'Signal Peptide', 'Signal peptide H-region', 'Signal peptide C-region', 'Signal peptide N-region', nan, 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'DUF6851', 'PEROXIDASE-RELATED', 'VCPO_2nd']"
"WP_125937074.1","['IPR055161']","NapH1-like_2nd","['VCPO_2nd']"
"WP_127087328.1","[nan, nan, 'IPR013783', 'IPR036938', 'IPR052559']","Unintegrated-Unintegrated-Ig-like_fold-P_Acid_Pase_2/haloperoxi_sf-V-haloperoxidase","['PAP2_haloperoxidase', nan, 'Immunoglobulins', 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'PEROXIDASE-RELATED']"
"WP_128544673.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR000326', 'IPR016119', 'IPR036938', 'IPR036938', 'IPR052559']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-P_Acid_Pase_2/haloperoxidase-Br/Cl_peroxidase_C-P_Acid_Pase_2/haloperoxi_sf-P_Acid_Pase_2/haloperoxi_sf-V-haloperoxidase","['PAP2_haloperoxidase', 'PROKAR_LIPOPROTEIN', 'SignalP-TM', 'SignalP-noTM', 'SignalP-noTM', 'Non cytoplasmic domain', 'Signal Peptide', 'Signal peptide H-region', 'Signal peptide C-region', 'Signal peptide N-region', 'PAP2', nan, 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'PEROXIDASE-RELATED']"
"WP_129348307.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR036938', 'IPR052559']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-P_Acid_Pase_2/haloperoxi_sf-V-haloperoxidase","['PAP2_haloperoxidase', nan, 'SignalP-TM', 'SignalP-noTM', 'SignalP-noTM', 'Non cytoplasmic domain', 'Signal Peptide', 'Signal peptide H-region', 'Signal peptide C-region', 'Signal peptide N-region', 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'PEROXIDASE-RELATED']"
"WP_130751349.1","[nan, nan, nan, nan, 'IPR000326', 'IPR016119', 'IPR036938', 'IPR041067', 'IPR052559']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-P_Acid_Pase_2/haloperoxidase-Br/Cl_peroxidase_C-P_Acid_Pase_2/haloperoxi_sf-VCPO_N-V-haloperoxidase","['PAP2_haloperoxidase', 'Phosphatidic acid phosphatase type 2/haloperoxidase', 'disorder_prediction', 'disorder_prediction', 'PAP2', nan, 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'VCPO_N', 'PEROXIDASE-RELATED']"
"WP_132944978.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR000326', 'IPR000326', 'IPR036938']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-P_Acid_Pase_2/haloperoxidase-P_Acid_Pase_2/haloperoxidase-P_Acid_Pase_2/haloperoxi_sf","['PAP2_like', 'Phosphatidic acid phosphatase type 2/haloperoxidase', 'SPHINGOSINE-1-PHOSPHATE PHOSPHOHYDROLASE', 'unknown', 'unknown', 'unknown', 'Cytoplasmic domain', 'Cytoplasmic domain', 'Transmembrane region', 'Transmembrane region', 'Transmembrane region', 'Transmembrane region', 'Non cytoplasmic domain', 'Non cytoplasmic domain', 'Cytoplasmic domain', 'PAP2', 'acid_phosph_2', 'Acid phosphatase/Vanadium-dependent haloperoxidase']"
"WP_135231754.1","[nan, nan, 'IPR016119', 'IPR036938', 'IPR041067', 'IPR052559']","Unintegrated-Unintegrated-Br/Cl_peroxidase_C-P_Acid_Pase_2/haloperoxi_sf-VCPO_N-V-haloperoxidase","['PAP2_haloperoxidase', 'Phosphatidic acid phosphatase type 2/haloperoxidase', nan, 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'VCPO_N', 'PEROXIDASE-RELATED']"
"WP_135792313.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR036938', 'IPR049283', 'IPR052559', 'IPR055161']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-P_Acid_Pase_2/haloperoxi_sf-DUF6851-V-haloperoxidase-NapH1-like_2nd","['PAP2_haloperoxidase', nan, 'disorder_prediction', 'SignalP-TM', 'unknown', 'SignalP-noTM', 'SignalP-noTM', 'Non cytoplasmic domain', 'Signal Peptide', 'Signal peptide N-region', 'Signal peptide H-region', 'Signal peptide C-region', 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'DUF6851', 'PEROXIDASE-RELATED', 'VCPO_2nd']"
"WP_137045321.1","[nan, 'IPR053714']","Unintegrated-Iso_Racemase_Enz_sf","['PRK07475.1', nan]"
"WP_137259799.1","[nan, nan, nan, nan, nan, nan, nan, nan, 'IPR000326', 'IPR036938', 'IPR052559']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-P_Acid_Pase_2/haloperoxidase-P_Acid_Pase_2/haloperoxi_sf-V-haloperoxidase","['PAP2_haloperoxidase', nan, 'SignalP-noTM', 'Non cytoplasmic domain', 'Signal Peptide', 'Signal peptide H-region', 'Signal peptide C-region', 'Signal peptide N-region', 'PAP2', 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'PEROXIDASE-RELATED']"
"WP_142191419.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR000873', 'IPR001242', 'IPR006162', 'IPR006162', 'IPR006162', 'IPR006162', 'IPR009081', 'IPR009081', 'IPR009081', 'IPR009081', 'IPR009081', 'IPR010071', 'IPR020806', 'IPR020845', 'IPR020845', 'IPR020845', 'IPR020845', 'IPR023213', 'IPR023213', 'IPR023213', 'IPR025110', 'IPR036736', 'IPR036736', 'IPR036736', 'IPR036736', 'IPR036736', 'IPR036736', 'IPR045851', 'IPR045851', 'IPR045851']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-AMP-dep_synth/lig_dom-Condensatn-Ppantetheine_attach_site-Ppantetheine_attach_site-Ppantetheine_attach_site-Ppantetheine_attach_site-PP-bd_ACP-PP-bd_ACP-PP-bd_ACP-PP-bd_ACP-PP-bd_ACP-AA_adenyl_dom-PKS_PP-bd-AMP-binding_CS-AMP-binding_CS-AMP-binding_CS-AMP-binding_CS-CAT-like_dom_sf-CAT-like_dom_sf-CAT-like_dom_sf-AMP-bd_C-ACP-like_sf-ACP-like_sf-ACP-like_sf-ACP-like_sf-ACP-like_sf-ACP-like_sf-AMP-bd_C_sf-AMP-bd_C_sf-AMP-bd_C_sf","['disorder_prediction', 'NONRIBOSOMAL PEPTIDE SYNTHETASE', 'PRK04813.1', 'A_NRPS', 'A_NRPS_AB3403-like', 'LCL_NRPS-like', 'DCL_NRPS', nan, nan, 'Luciferase; Domain 3', 'Nonribosomal peptide synthetase, condensation domain', 'Nonribosomal peptide synthetase, condensation domain', 'Nonribosomal peptide synthetase, condensation domain', 'Luciferase; Domain 3', 'Acetyl-CoA synthetase-like', 'Acetyl-CoA synthetase-like', 'Acetyl-CoA synthetase-like', 'Acetyl-CoA synthetase-like', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'AMP-binding', 'Condensation', 'PHOSPHOPANTETHEINE', 'PHOSPHOPANTETHEINE', 'PHOSPHOPANTETHEINE', 'PHOSPHOPANTETHEINE', 'CARRIER', 'CARRIER', 'CARRIER', 'CARRIER', 'PP-binding', 'AA-adenyl-dom', 'PKS_PP', 'AMP_BINDING', 'AMP_BINDING', 'AMP_BINDING', 'AMP_BINDING', nan, nan, nan, 'AMP-binding_C', nan, nan, 'ACP-like', 'ACP-like', 'ACP-like', 'ACP-like', nan, nan, nan]"
"WP_142230956.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR000873', 'IPR001242', 'IPR006162', 'IPR006162', 'IPR006162', 'IPR006162', 'IPR009081', 'IPR009081', 'IPR009081', 'IPR009081', 'IPR009081', 'IPR010071', 'IPR020806', 'IPR020845', 'IPR020845', 'IPR020845', 'IPR020845', 'IPR023213', 'IPR023213', 'IPR023213', 'IPR025110', 'IPR036736', 'IPR036736', 'IPR036736', 'IPR036736', 'IPR036736', 'IPR036736', 'IPR045851', 'IPR045851', 'IPR045851']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-AMP-dep_synth/lig_dom-Condensatn-Ppantetheine_attach_site-Ppantetheine_attach_site-Ppantetheine_attach_site-Ppantetheine_attach_site-PP-bd_ACP-PP-bd_ACP-PP-bd_ACP-PP-bd_ACP-PP-bd_ACP-AA_adenyl_dom-PKS_PP-bd-AMP-binding_CS-AMP-binding_CS-AMP-binding_CS-AMP-binding_CS-CAT-like_dom_sf-CAT-like_dom_sf-CAT-like_dom_sf-AMP-bd_C-ACP-like_sf-ACP-like_sf-ACP-like_sf-ACP-like_sf-ACP-like_sf-ACP-like_sf-AMP-bd_C_sf-AMP-bd_C_sf-AMP-bd_C_sf","['NONRIBOSOMAL PEPTIDE SYNTHETASE', 'PRK04813.1', 'disorder_prediction', 'disorder_prediction', 'disorder_prediction', 'A_NRPS', 'A_NRPS_AB3403-like', 'LCL_NRPS-like', 'DCL_NRPS', nan, nan, 'Luciferase; Domain 3', 'Nonribosomal peptide synthetase, condensation domain', 'Nonribosomal peptide synthetase, condensation domain', 'Nonribosomal peptide synthetase, condensation domain', 'Luciferase; Domain 3', 'Acetyl-CoA synthetase-like', 'Acetyl-CoA synthetase-like', 'Acetyl-CoA synthetase-like', 'Acetyl-CoA synthetase-like', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'AMP-binding', 'Condensation', 'PHOSPHOPANTETHEINE', 'PHOSPHOPANTETHEINE', 'PHOSPHOPANTETHEINE', 'PHOSPHOPANTETHEINE', 'CARRIER', 'CARRIER', 'CARRIER', 'CARRIER', 'PP-binding', 'AA-adenyl-dom', 'PKS_PP', 'AMP_BINDING', 'AMP_BINDING', 'AMP_BINDING', 'AMP_BINDING', nan, nan, nan, 'AMP-binding_C', nan, nan, 'ACP-like', 'ACP-like', 'ACP-like', 'ACP-like', nan, nan, nan]"
"WP_143543835.1","[nan, nan, 'IPR002105', 'IPR003644', 'IPR006626', 'IPR011050', 'IPR011050', 'IPR011050', 'IPR011050', 'IPR011050', 'IPR011050', 'IPR011050', 'IPR012334', 'IPR012334', 'IPR038081', 'IPR038081']","Unintegrated-Unintegrated-Dockerin_1_rpt-Calx_beta-PbH1-Pectin_lyase_fold/virulence-Pectin_lyase_fold/virulence-Pectin_lyase_fold/virulence-Pectin_lyase_fold/virulence-Pectin_lyase_fold/virulence-Pectin_lyase_fold/virulence-Pectin_lyase_fold/virulence-Pectin_lyas_fold-Pectin_lyas_fold-CalX-like_sf-CalX-like_sf","['choice_anch_Q', 'MICROCYSTIN DEPENDENT PROTEIN', 'Dockerin_1', 'Calx-beta', 'pbh1', 'Pectin lyase-like', 'Pectin lyase-like', 'Pectin lyase-like', 'Pectin lyase-like', 'Pectin lyase-like', 'Pectin lyase-like', 'Pectin lyase-like', nan, nan, nan, 'CalX-like']"
"WP_143979248.1","[nan, nan, nan, nan, 'IPR016119', 'IPR036938', 'IPR041067', 'IPR052559']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Br/Cl_peroxidase_C-P_Acid_Pase_2/haloperoxi_sf-VCPO_N-V-haloperoxidase","['PAP2_haloperoxidase', 'Phosphatidic acid phosphatase type 2/haloperoxidase', 'disorder_prediction', 'disorder_prediction', nan, 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'VCPO_N', 'PEROXIDASE-RELATED']"
"WP_144256051.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR000326', 'IPR016119', 'IPR036938', 'IPR036938', 'IPR052559']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-P_Acid_Pase_2/haloperoxidase-Br/Cl_peroxidase_C-P_Acid_Pase_2/haloperoxi_sf-P_Acid_Pase_2/haloperoxi_sf-V-haloperoxidase","['PAP2_haloperoxidase', 'PROKAR_LIPOPROTEIN', 'SignalP-noTM', 'SignalP-noTM', 'Non cytoplasmic domain', 'Signal Peptide', 'Signal peptide H-region', 'Signal peptide N-region', 'Signal peptide C-region', 'PAP2', nan, 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'PEROXIDASE-RELATED']"
"WP_145387321.1","[nan, nan, nan, nan, nan, nan, 'IPR002105', 'IPR013783', 'IPR033764', 'IPR036439', 'IPR036439', 'IPR045474']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Dockerin_1_rpt-Ig-like_fold-Sdr_B-Dockerin_dom_sf-Dockerin_dom_sf-GEVED","['Hypothetical protein PA1324', nan, 'disorder_prediction', 'disorder_prediction', 'disorder_prediction', 'Big_9', 'Dockerin_1', 'Immunoglobulins', 'SdrD_B', 'Type I dockerin domain', 'Dockerin domain', 'GEVED']"
"WP_146227315.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR006059', 'IPR050490']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-SBP-Bact_solute-bd_prot1","[nan, 'PROKAR_LIPOPROTEIN', 'SignalP-TM', 'Periplasmic binding protein-like II', 'Non cytoplasmic domain', 'Signal Peptide', 'Signal peptide H-region', 'Signal peptide C-region', 'Signal peptide N-region', 'SBP_bac_8', 'ARABINOSE-BINDING PROTEIN-RELATED']"
"WP_146459628.1","[nan, nan, nan, 'IPR002105', 'IPR011658', 'IPR011658', 'IPR036439', 'IPR036439', 'IPR037524']","Unintegrated-Unintegrated-Unintegrated-Dockerin_1_rpt-PA14_dom-PA14_dom-Dockerin_dom_sf-Dockerin_dom_sf-PA14/GLEYA","['Anthrax protective antigen', nan, nan, 'Dockerin_1', 'pa14_novel', 'PA14', 'Type I dockerin domain', 'Dockerin domain', 'PA14']"
"WP_146461742.1","[nan, nan, 'IPR000601', 'IPR002105', 'IPR013783', 'IPR035986', 'IPR038081', 'IPR038081']","Unintegrated-Unintegrated-PKD_dom-Dockerin_1_rpt-Ig-like_fold-PKD_dom_sf-CalX-like_sf-CalX-like_sf","['PKD', 'Metalloproteases (""zincins""), catalytic domain', 'PKD', 'Dockerin_1', 'Immunoglobulins', 'PKD domain', 'CalX-like', 'CalX-like']"
"WP_146515559.1","[nan, nan, nan, nan, 'IPR002105', 'IPR013783', 'IPR035986', 'IPR038081', 'IPR038081']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Dockerin_1_rpt-Ig-like_fold-PKD_dom_sf-CalX-like_sf-CalX-like_sf","['PKD', 'disorder_prediction', 'disorder_prediction', 'Metalloproteases (""zincins""), catalytic domain', 'Dockerin_1', 'Immunoglobulins', 'PKD domain', 'CalX-like', 'CalX-like']"
"WP_146520203.1","[nan, nan, nan, nan, nan, 'IPR002105', 'IPR013783']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Dockerin_1_rpt-Ig-like_fold","['disorder_prediction', 'Coil', 'Coil', nan, 'Big_9', 'Dockerin_1', 'Immunoglobulins']"
"WP_146676632.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR002105', 'IPR013783', 'IPR018247', 'IPR033764', 'IPR045474']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Dockerin_1_rpt-Ig-like_fold-EF_Hand_1_Ca_BS-Sdr_B-GEVED","['Coil', 'tand_rpt_95', 'Metalloproteases (""zincins""), catalytic domain', 'Hypothetical protein PA1324', 'Hypothetical protein PA1324', nan, nan, nan, 'disorder_prediction', 'disorder_prediction', 'disorder_prediction', 'disorder_prediction', 'Big_9', 'Dockerin_1', 'Immunoglobulins', 'EF_HAND_1', 'SdrD_B', 'GEVED']"
"WP_147054396.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR036938', 'IPR052559']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-P_Acid_Pase_2/haloperoxi_sf-V-haloperoxidase","['PAP2_haloperoxidase', nan, 'PROKAR_LIPOPROTEIN', 'SignalP-noTM', 'Non cytoplasmic domain', 'Signal Peptide', 'Signal peptide H-region', 'Signal peptide C-region', 'Signal peptide N-region', 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'PEROXIDASE-RELATED']"
"WP_149099423.1","[nan, nan, nan, nan, nan, nan, nan, nan, 'IPR000326', 'IPR036938', 'IPR052559']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-P_Acid_Pase_2/haloperoxidase-P_Acid_Pase_2/haloperoxi_sf-V-haloperoxidase","['PAP2_haloperoxidase', nan, 'SignalP-noTM', 'Non cytoplasmic domain', 'Signal Peptide', 'Signal peptide H-region', 'Signal peptide C-region', 'Signal peptide N-region', 'PAP2', 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'PEROXIDASE-RELATED']"
"WP_150260869.1","[nan, nan, 'IPR016119', 'IPR036938']","Unintegrated-Unintegrated-Br/Cl_peroxidase_C-P_Acid_Pase_2/haloperoxi_sf","['disorder_prediction', 'disorder_prediction', nan, 'Acid phosphatase/Vanadium-dependent haloperoxidase']"
"WP_150502041.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR006311', 'IPR016119', 'IPR036938', 'IPR049283', 'IPR052559', 'IPR055161']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-TAT_signal-Br/Cl_peroxidase_C-P_Acid_Pase_2/haloperoxi_sf-DUF6851-V-haloperoxidase-NapH1-like_2nd","['PAP2_haloperoxidase', 'SignalP-TM', 'Phosphatidic acid phosphatase type 2/haloperoxidase', 'disorder_prediction', 'disorder_prediction', 'Non cytoplasmic domain', 'Signal Peptide', 'Signal peptide N-region', 'Signal peptide H-region', 'Signal peptide C-region', 'TAT', nan, 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'DUF6851', 'PEROXIDASE-RELATED', 'VCPO_2nd']"
"WP_151013450.1","[nan, nan, nan, 'IPR016119', 'IPR036938', 'IPR052559']","Unintegrated-Unintegrated-Unintegrated-Br/Cl_peroxidase_C-P_Acid_Pase_2/haloperoxi_sf-V-haloperoxidase","['disorder_prediction', 'disorder_prediction', 'disorder_prediction', nan, 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'PEROXIDASE-RELATED']"
"WP_152456714.1","[nan, nan, 'IPR016119', 'IPR036938', 'IPR052559']","Unintegrated-Unintegrated-Br/Cl_peroxidase_C-P_Acid_Pase_2/haloperoxi_sf-V-haloperoxidase","['disorder_prediction', 'disorder_prediction', nan, 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'PEROXIDASE-RELATED']"
